"","Symbol","vst.mean","vst.variance","vst.variance.expected","vst.variance.standardized","vst.variable","symbol.unique","prev.names"
"ZFP691","Zfp691",0.0063085263676688,0.00626934683679705,0.00763132178102921,0.821528303574106,FALSE,"Zfp691","ENSMUSG00000045268"
"ERMAP","Ermap",0.00019714144898965,0.000197122014698543,0.000197981570461901,0.995658405166944,FALSE,"Ermap","ENSMUSG00000028644"
"SVBP","Svbp",0.0300640709709216,0.0323176713676922,0.0372758305466921,0.866987291596651,FALSE,"Svbp","ENSMUSG00000028643"
"AU022252","AU022252",0.0187284376540168,0.020153942906717,0.0232161648046867,0.868099579593288,FALSE,"AU022252","ENSMUSG00000078584"
"P3H1","P3h1",0.0363725973385904,0.0620641277190516,0.0451324524853885,1.37515522204659,TRUE,"P3h1","ENSMUSG00000028641"
"YBX1","Ybx1",0.519270576638738,0.755370918993219,0.97026693694287,0.778518663506412,FALSE,"Ybx1","ENSMUSG00000028639"
"PPIH","Ppih",0.0230655495317891,0.0249016819212897,0.0286066430549114,0.870485987240443,FALSE,"Ppih","ENSMUSG00000060288"
"CCDC30","Ccdc30",0.00956136027599803,0.0112453221661305,0.011667835639738,0.963788187745082,FALSE,"Ccdc30","ENSMUSG00000028637"
"PPCS","Ppcs",0.0216855593888615,0.0224003526157778,0.0269055437870142,0.832555282773701,FALSE,"Ppcs","ENSMUSG00000028636"
"ZMYND12","Zmynd12",0.00256283883686545,0.00295084445881718,0.00294369886551236,1.00242741993365,FALSE,"Zmynd12","ENSMUSG00000070806"
"RIMKLA","Rimkla",0.0011828486939379,0.00137872691400559,0.00130041258234366,1.0602226806517,TRUE,"Rimkla","ENSMUSG00000048899"
"FRG2F1","Frg2f1",0.00640709709216363,0.00656383464994178,0.00775396242482757,0.846513600443162,FALSE,"Frg2f1","ENSMUSG00000087385"
"FOXJ3","Foxj3",0.313159191720059,0.41306124289289,0.516236005207053,0.800140320951087,FALSE,"Foxj3","ENSMUSG00000032998"
"HIVEP3","Hivep3",0.179990142927551,0.301590891070025,0.26599324098327,1.13382915278281,TRUE,"Hivep3","ENSMUSG00000028634"
"SCMH1","Scmh1",0.458058156727452,0.793612356633253,0.827415132863807,0.959146533719299,FALSE,"Scmh1","ENSMUSG00000000085"
"CTPS","Ctps",0.0847708230655495,0.122150738580799,0.110926628247602,1.10118499507749,TRUE,"Ctps","ENSMUSG00000028633"
"CITED4","Cited4",0.0520453425332676,0.058016567344483,0.0651158563879539,0.890974496270552,FALSE,"Cited4","ENSMUSG00000070803"
"NFYC","Nfyc",0.238146870379497,0.322026534026331,0.37127116243961,0.867362097045999,FALSE,"Nfyc","ENSMUSG00000032897"
"RIMS3","Rims3",0.00256283883686545,0.00275368357553642,0.00294369886551236,0.93545016027213,FALSE,"Rims3","ENSMUSG00000032890"
"EXO5","Exo5",0.00344997535731888,0.0034384119541102,0.0040390534529445,0.851291520196043,FALSE,"Exo5","ENSMUSG00000028629"
"ZFP69","Zfp69",0.0133070478068014,0.0145113908267037,0.0163931228456485,0.885212107744053,FALSE,"Zfp69","ENSMUSG00000064141"
"SMAP2","Smap2",1.82010842779694,4.54699308761106,5.33285196273678,0.852638160478393,FALSE,"Smap2","ENSMUSG00000032870"
"COL9A2","Col9a2",0.00137999014292755,0.00137822162243681,0.00152907555137692,0.901343050836002,FALSE,"Col9a2","ENSMUSG00000028626"
"ZMPSTE24","Zmpste24",0.142040413997043,0.15716874639494,0.200426527379013,0.784171379159463,FALSE,"Zmpste24","ENSMUSG00000043207"
"RLF","Rlf",0.578314440611138,0.772873538735629,1.11406459923606,0.693742121655768,FALSE,"Rlf","ENSMUSG00000049878"
"PPT1","Ppt1",0.115820601281419,0.125286947308195,0.157846851612483,0.793724714990045,FALSE,"Ppt1","ENSMUSG00000028657"
"CAP1","Cap1",0.255298176441597,0.292663419067056,0.403559748858913,0.72520468132556,FALSE,"Cap1","ENSMUSG00000028656"
"MFSD2A","Mfsd2a",0.00167570231641203,0.00167305925282147,0.00187624085263416,0.891708146356886,FALSE,"Mfsd2a","ENSMUSG00000028655"
"MYCL","Mycl",0.00404139970428783,0.00422262446886082,0.00478521284516827,0.882431901252731,FALSE,"Mycl","ENSMUSG00000028654"
"TRIT1","Trit1",0.0945293247905372,0.114387458352313,0.125315533849603,0.912795523734481,FALSE,"Trit1","ENSMUSG00000028653"
"PPIE","Ppie",0.0356826022671267,0.0377644812676757,0.0442783200789464,0.852888754594638,FALSE,"Ppie","ENSMUSG00000028651"
"HPCAL4","Hpcal4",0.00019714144898965,0.000197122014698543,0.000197981570461901,0.995658405166944,FALSE,"Hpcal4","ENSMUSG00000046093"
"HEYL","Heyl",0.00206998521439133,0.00226306489653961,0.00234614148348629,0.96459012061658,FALSE,"Heyl","ENSMUSG00000032744"
"PABPC4","Pabpc4",0.52686052242484,0.767639048466025,0.988421030225155,0.776631642784041,FALSE,"Pabpc4","ENSMUSG00000011257"
"BMP8A","Bmp8a",0.0405125677673731,0.0574082545985419,0.0502539087068886,1.14236396880851,TRUE,"Bmp8a","ENSMUSG00000032726"
"MACF1","Macf1",2.51463775258748,5.21885610151227,8.559558455236,0.609710901421576,FALSE,"Macf1","ENSMUSG00000028649"
"NDUFS5","Ndufs5",0.085657959586003,0.0901580474289976,0.112225821650559,0.803362774297408,FALSE,"Ndufs5","ENSMUSG00000028648"
"AKIRIN1","Akirin1",0.224346968950222,0.259994706099093,0.345749667418912,0.751973842925201,FALSE,"Akirin1","ENSMUSG00000023075"
"RHBDL2","Rhbdl2",0.00689995071463775,0.00882462573442186,0.00836319279649974,1.05517425571192,TRUE,"Rhbdl2","ENSMUSG00000043333"
"MYCBP","Mycbp",0.0190241498275012,0.0216214845310817,0.0235855070958928,0.916727566771156,FALSE,"Mycbp","ENSMUSG00000028647"
"GM12905","Gm12905",0.0164613109906358,0.0199379890639357,0.0203839929615215,0.978119895428355,FALSE,"Gm12905","ENSMUSG00000085875"
"RRAGC","Rragc",0.102809265648103,0.12537164194884,0.137736396545831,0.910228850855149,FALSE,"Rragc","ENSMUSG00000028646"
"POU3F1","Pou3f1",0.00059142434696895,0.000591132832602345,0.000623069852991807,0.948742472074184,FALSE,"Pou3f1","ENSMUSG00000090125"
"UTP11","Utp11",0.0702809265648102,0.0783605776182272,0.0900907961523228,0.86979559472133,FALSE,"Utp11","ENSMUSG00000028907"
"FHL3","Fhl3",0.0152784622966979,0.0172152837484239,0.0188989644362552,0.910911484409094,FALSE,"Fhl3","ENSMUSG00000032643"
"SF3A3","Sf3a3",0.0687037949728931,0.0754252222894224,0.08787778889569,0.858296769152337,FALSE,"Sf3a3","ENSMUSG00000028902"
"INPP5B","Inpp5b",0.16362740266141,0.332450563050279,0.237140869521341,1.4019117148441,TRUE,"Inpp5b","ENSMUSG00000028894"
"MTF1","Mtf1",0.126564810251355,0.187252640342787,0.175041612101642,1.06976071629217,TRUE,"Mtf1","ENSMUSG00000028890"
"1110065P20RIK","1110065P20Rik",0.0082799408575653,0.00900083645188925,0.010064634213803,0.894303385566185,FALSE,"1110065P20Rik","ENSMUSG00000078570"
"YRDC","Yrdc",0.0524396254312469,0.0534406663318782,0.0656355026334228,0.814203657894533,FALSE,"Yrdc","ENSMUSG00000028889"
"MANEAL","Maneal",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"Maneal","ENSMUSG00000042763"
"CDCA8","Cdca8",0.0123213405618531,0.015128138054985,0.0151376739461253,0.999370055718325,FALSE,"Cdca8","ENSMUSG00000028873"
"9930104L06RIK","9930104L06Rik",0.0108427796944308,0.0109234320025249,0.0132748294186109,0.822867975027277,FALSE,"9930104L06Rik","ENSMUSG00000044730"
"RSPO1","Rspo1",0.000887136520453425,0.00108359776925433,0.000960191836164921,1.12852216446903,TRUE,"Rspo1","ENSMUSG00000028871"
"GNL2","Gnl2",0.112469196648595,0.120137287719239,0.152586402456924,0.787339407606493,FALSE,"Gnl2","ENSMUSG00000028869"
"SNIP1","Snip1",0.0353868900936422,0.0368982754787442,0.0439112837560446,0.840291431326358,FALSE,"Snip1","ENSMUSG00000050213"
"GM12932","Gm12932",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"Gm12932","ENSMUSG00000086342"
"MEAF6","Meaf6",0.0570724494825037,0.0638756951645931,0.0718283105317337,0.889282995684174,FALSE,"Meaf6","ENSMUSG00000028863"
"ZC3H12A","Zc3h12a",0.457861015278462,0.577113129340633,0.826965288228106,0.697868625873316,FALSE,"Zc3h12a","ENSMUSG00000042677"
"CSF3R","Csf3r",0.00256283883686545,0.00275368357553642,0.00294369886551236,0.93545016027213,FALSE,"Csf3r","ENSMUSG00000028859"
"MRPS15","Mrps15",0.0801379990142927,0.0942278989354687,0.104179887864701,0.904473030896728,FALSE,"Mrps15","ENSMUSG00000028861"
"OSCP1","Oscp1",0.00847708230655495,0.00939185438896258,0.0103105457535385,0.910897891679431,FALSE,"Oscp1","ENSMUSG00000042616"
"LSM10","Lsm10",0.00423854115327748,0.00422099198840784,0.00503325939796127,0.838619998428365,FALSE,"Lsm10","ENSMUSG00000050188"
"STK40","Stk40",0.186200098570725,0.226662856249984,0.277035205339447,0.818173473556403,FALSE,"Stk40","ENSMUSG00000042608"
"EVA1B","Eva1b",0.01409561360276,0.0146869407782734,0.0173989103325245,0.844129919493783,FALSE,"Eva1b","ENSMUSG00000050212"
"SH3D21","Sh3d21",0.0138984721537703,0.0184385168992822,0.0171476521035172,1.07527939031958,TRUE,"Sh3d21","ENSMUSG00000073758"
"THRAP3","Thrap3",1.21301133563332,1.80980702914998,2.99948216529723,0.603373158903406,FALSE,"Thrap3","ENSMUSG00000043962"
"MAP7D1","Map7d1",0.0689009364218827,0.0815100794007403,0.0881537045623243,0.924635893697602,FALSE,"Map7d1","ENSMUSG00000028849"
"TRAPPC3","Trappc3",0.0498767865943815,0.0539000735393573,0.0622752469541593,0.865513605735415,FALSE,"Trappc3","ENSMUSG00000028847"
"TEKT2","Tekt2",0.00019714144898965,0.000197122014698543,0.000197981570461901,0.995658405166944,FALSE,"Tekt2","ENSMUSG00000028845"
"AGO3","Ago3",0.410744208969936,0.695921616839714,0.721334922284257,0.964769062665037,FALSE,"Ago3","ENSMUSG00000028842"
"AGO1","Ago1",0.0548053228191227,0.0622563328581,0.0687773029798549,0.905187178920568,FALSE,"Ago1","ENSMUSG00000041530"
"AGO4","Ago4",0.0468210941350419,0.0598146668262871,0.0583129126091495,1.02575337348012,TRUE,"Ago4","ENSMUSG00000042500"
"CLSPN","Clspn",0.0284869393790044,0.0495630199644587,0.0353316066559965,1.40279553225601,TRUE,"Clspn","ENSMUSG00000042489"
"5730409E04RIK","5730409E04Rik",0.00384425825529818,0.00442134009543014,0.00453629890090146,0.974658017916661,FALSE,"5730409E04Rik","ENSMUSG00000073755"
"PSMB2","Psmb2",0.316017742730409,0.422402121136276,0.521943291014121,0.809287385063508,FALSE,"Psmb2","ENSMUSG00000028837"
"NCDN","Ncdn",0.0244455396747166,0.0254275932729366,0.0303080309847098,0.838972128732639,FALSE,"Ncdn","ENSMUSG00000028833"
"AU040320","AU040320",0.133760473139478,0.158663943015548,0.18677650887203,0.849485537414421,FALSE,"AU040320","ENSMUSG00000028830"
"ZMYM4","Zmym4",0.444652538196156,0.716203903804898,0.796975202432155,0.898652682817816,FALSE,"Zmym4","ENSMUSG00000042446"
"SFPQ","Sfpq",2.5637259733859,6.15901529556442,8.8089142244861,0.699179846529132,FALSE,"Sfpq","ENSMUSG00000028820"
"ZMYM1","Zmym1",0.0452439625431247,0.0579882710166305,0.0562805026875741,1.03034387127878,TRUE,"Zmym1","ENSMUSG00000043872"
"ZMYM6","Zmym6",0.0524396254312469,0.0670447672782504,0.0656355026334228,1.02147107264036,TRUE,"Zmym6","ENSMUSG00000042408"
"TMEM35B","Tmem35b",0.0098570724494825,0.010352355358345,0.0120384172166842,0.859943227752358,FALSE,"Tmem35b","ENSMUSG00000070737"
"DLGAP3","Dlgap3",0.0110399211434204,0.0162424614384796,0.0135223093680933,1.20116031931681,TRUE,"Dlgap3","ENSMUSG00000042388"
"SMIM12","Smim12",0.0189255791030064,0.0191607145911103,0.0234623751549122,0.816657071784085,FALSE,"Smim12","ENSMUSG00000042380"
"GJA4","Gja4",0.00019714144898965,0.000197122014698543,0.000197981570461901,0.995658405166944,FALSE,"Gja4","ENSMUSG00000050234"
"ZSCAN20","Zscan20",0.0123213405618531,0.014339494521862,0.0151376739461253,0.947271989930292,FALSE,"Zscan20","ENSMUSG00000061894"
"TLR12","Tlr12",0.0357811729916215,0.0494885088923543,0.0444005196613135,1.11459301084429,TRUE,"Tlr12","ENSMUSG00000062545"
"PHC2","Phc2",0.434204041399704,0.869117823110607,0.773460412396614,1.12367460464799,TRUE,"Phc2","ENSMUSG00000028796"
"A3GALT2","A3galt2",0.00995564317397733,0.014589361202625,0.0121619808866285,1.19958757858807,TRUE,"A3galt2","ENSMUSG00000028794"
"ZFP362","Zfp362",0.0714637752587482,0.0910083559678037,0.0917588227306633,0.99182131221254,FALSE,"Zfp362","ENSMUSG00000028799"
"TRIM62","Trim62",0.0119270576638738,0.0127717691268406,0.0146381686070018,0.872497746796792,FALSE,"Trim62","ENSMUSG00000041000"
"AZIN2","Azin2",0.0931493346476097,0.160979286155168,0.123267026558829,1.30593955779684,TRUE,"Azin2","ENSMUSG00000028789"
"AK2","Ak2",0.182158698866437,0.23041903829799,0.269846858909941,0.853888161710622,FALSE,"Ak2","ENSMUSG00000028792"
"1700086P04RIK","1700086P04Rik",0.00187284376540168,0.00206668138490313,0.00211042563732743,0.97927230808298,FALSE,"1700086P04Rik","ENSMUSG00000085085"
"RNF19B","Rnf19b",0.872252341054707,2.50280353253218,1.91099503551971,1.3096860462809,TRUE,"Rnf19b","ENSMUSG00000028793"
"FNDC5","Fndc5",0.0123213405618531,0.0149309771717043,0.0151376739461253,0.986345539271316,FALSE,"Fndc5","ENSMUSG00000001334"
"S100PBP","S100pbp",0.205618531296205,0.281060700287472,0.311711370992989,0.901669706151944,FALSE,"S100pbp","ENSMUSG00000040928"
"YARS","Yars",0.0729423361261705,0.0910905630191872,0.0938533345242631,0.970562883896662,FALSE,"Yars","ENSMUSG00000028811"
"C77080","C77080",0.00601281419418433,0.00834318004082755,0.00726127265326823,1.14899693748208,TRUE,"C77080","ENSMUSG00000050390"
"SYNC","Sync",0.00325283390832923,0.00324257260262472,0.00379251198945032,0.854993368945074,FALSE,"Sync","ENSMUSG00000001333"
"RBBP4","Rbbp4",0.620404139970429,0.822671169462382,1.22010698551994,0.674261502659778,FALSE,"Rbbp4","ENSMUSG00000057236"
"ZBTB8OS","Zbtb8os",0.0285855101034993,0.0303342076173092,0.0354532169949085,0.855612274103798,FALSE,"Zbtb8os","ENSMUSG00000057572"
"ZBTB8A","Zbtb8a",0.0104484967964515,0.0121147929159677,0.0127800621171553,0.947944759963678,FALSE,"Zbtb8a","ENSMUSG00000028807"
"BSDC1","Bsdc1",0.311976343026121,0.424841766001803,0.513878910214653,0.826735165730652,FALSE,"Bsdc1","ENSMUSG00000040859"
"TSSK3","Tssk3",0.00206998521439133,0.00206590401325885,0.00234614148348629,0.880553891485257,FALSE,"Tssk3","ENSMUSG00000000411"
"GM12979","Gm12979",0.0133070478068014,0.0194404129087226,0.0163931228456485,1.18588831986232,TRUE,"Gm12979","ENSMUSG00000086336"
"MARCKSL1","Marcksl1",0.29275505174963,0.417637765802793,0.47592551517933,0.877527580435443,FALSE,"Marcksl1","ENSMUSG00000047945"
"HDAC1","Hdac1",0.243765401675702,0.313896703633291,0.381776822774148,0.822199475998529,FALSE,"Hdac1","ENSMUSG00000028800"
"LCK","Lck",0.0625924100542139,0.0819453686529545,0.0793841682601745,1.03226336496196,TRUE,"Lck","ENSMUSG00000000409"
"EIF3I","Eif3i",0.0874322326269098,0.0914281949585908,0.114830293797746,0.796202743499237,FALSE,"Eif3i","ENSMUSG00000028798"
"TMEM234","Tmem234",0.225825529817644,0.250555373736963,0.348465536749475,0.719024831190408,FALSE,"Tmem234","ENSMUSG00000028797"
"IQCC","Iqcc",0.00995564317397733,0.0100546608871676,0.0121619808866285,0.826728884126291,FALSE,"Iqcc","ENSMUSG00000040795"
"CCDC28B","Ccdc28b",0.029866929521932,0.0317380047668429,0.0370327730452052,0.857024796066473,FALSE,"Ccdc28b","ENSMUSG00000028795"
"TXLNA","Txlna",0.0916707737801873,0.100034126615183,0.121077877301839,0.826196567402687,FALSE,"Txlna","ENSMUSG00000053841"
"KPNA6","Kpna6",0.0757023164120256,0.085159761533474,0.0977894679152595,0.870847989553128,FALSE,"Kpna6","ENSMUSG00000003731"
"TMEM39B","Tmem39b",0.0189255791030064,0.0201465190075141,0.0234623751549122,0.858673466539303,FALSE,"Tmem39b","ENSMUSG00000053730"
"KHDRBS1","Khdrbs1",0.858156727451947,1.37843922819432,1.86977752246859,0.737220985721555,FALSE,"Khdrbs1","ENSMUSG00000028790"
"PTP4A2","Ptp4a2",2.09048792508625,4.48944519763107,6.52098974182037,0.68846070541097,FALSE,"Ptp4a2","ENSMUSG00000028788"
"COL16A1","Col16a1",0.00492853622474125,0.00529905098469666,0.00589837270895071,0.898392022032688,FALSE,"Col16a1","ENSMUSG00000040690"
"PEF1","Pef1",0.0546081813701331,0.0605034569717016,0.0685138016393398,0.883084218420615,FALSE,"Pef1","ENSMUSG00000028779"
"SERINC2","Serinc2",0.0663380975850173,0.0844198008995738,0.0845794286472383,0.998112688271647,FALSE,"Serinc2","ENSMUSG00000023232"
"FABP3","Fabp3",0.000492853622474125,0.000492659279563055,0.000513366159989407,0.959664500623144,FALSE,"Fabp3","ENSMUSG00000028773"
"ZCCHC17","Zcchc17",0.0776737309019221,0.086828972796658,0.100620440552881,0.862935724784702,FALSE,"Zcchc17","ENSMUSG00000028772"
"SNRNP40","Snrnp40",0.144800394282898,0.162686141640222,0.20500097555474,0.793587158304923,FALSE,"Snrnp40","ENSMUSG00000074088"
"NKAIN1","Nkain1",0.00216855593888615,0.00255838838420194,0.00246458224339629,1.03806168005024,TRUE,"Nkain1","ENSMUSG00000078532"
"PUM1","Pum1",1.04544110399211,1.56349089620065,2.44224513521445,0.640185898482058,FALSE,"Pum1","ENSMUSG00000028580"
"SDC3","Sdc3",0.0143913257762445,0.0145799355714382,0.0177753161531567,0.820234950861834,FALSE,"Sdc3","ENSMUSG00000025743"
"LAPTM5","Laptm5",1.36451453918186,2.02701352859865,3.53675093993381,0.57312871701296,FALSE,"Laptm5","ENSMUSG00000028581"
"MATN1","Matn1",0.00364711680630853,0.00461997798483504,0.00428729478272606,1.07759746389481,TRUE,"Matn1","ENSMUSG00000040533"
"PTPRU","Ptpru",0.00206998521439133,0.00246022577982037,0.00234614148348629,1.0486263497479,TRUE,"Ptpru","ENSMUSG00000028909"
"MECR","Mecr",0.0582552981764416,0.0668938405735132,0.0734338485516246,0.910940143992128,FALSE,"Mecr","ENSMUSG00000028910"
"SRSF4","Srsf4",0.3352390340069,0.419839515510883,0.560747052771565,0.748714618179055,FALSE,"Srsf4","ENSMUSG00000028911"
"EPB41","Epb41",2.78994578610153,14.1334162529754,9.99329362222312,1.41429010166829,TRUE,"Epb41","ENSMUSG00000028906"
"GM10300","Gm10300",0.00019714144898965,0.000197122014698543,0.000197981570461901,0.995658405166944,FALSE,"Gm10300","ENSMUSG00000070717"
"OPRD1","Oprd1",0.0826022671266634,0.292072091891547,0.107760274933136,2.71038740456791,TRUE,"Oprd1","ENSMUSG00000050511"
"YTHDF2","Ythdf2",0.226416954164613,0.267046555233039,0.349553106484597,0.763965618611345,FALSE,"Ythdf2","ENSMUSG00000040025"
"GMEB1","Gmeb1",0.160965993100049,0.213539287585533,0.232509388543128,0.918411462537212,FALSE,"Gmeb1","ENSMUSG00000028901"
"GM28874","Gm28874",0.0059142434696895,0.00647132742427234,0.00713754217943245,0.90666048081931,FALSE,"Gm28874","ENSMUSG00000100813"
"TAF12","Taf12",0.0303597831444061,0.0329898646285018,0.0376405916055415,0.876443839518325,FALSE,"Taf12","ENSMUSG00000028899"
"RAB42","Rab42",0.0003942828979793,0.000394166292232658,0.000406061054710227,0.970706960592276,FALSE,"Rab42","ENSMUSG00000089687"
"SNHG12","Snhg12",0.0625924100542139,0.0677497850567403,0.0793841682601745,0.853442021773115,FALSE,"Snhg12","ENSMUSG00000086290"
"TRNAU1AP","Trnau1ap",0.059142434696895,0.0655081367490008,0.074643423732382,0.877614309116722,FALSE,"Trnau1ap","ENSMUSG00000028898"
"RCC1","Rcc1",0.0137013307047807,0.0152893843683,0.0168962193017945,0.904899734976581,FALSE,"Rcc1","ENSMUSG00000028896"
"GM17300","Gm17300",0.00128141941843273,0.00127990354372638,0.0014147155933766,0.904707313412402,FALSE,"Gm17300","ENSMUSG00000091021"
"PHACTR4","Phactr4",0.114440611138492,0.153798743145524,0.155674059334849,0.987953573014426,FALSE,"Phactr4","ENSMUSG00000066043"
"MED18","Med18",0.00502710694923608,0.00559381087791689,0.00602226268837106,0.928855343477211,FALSE,"Med18","ENSMUSG00000066042"
"SESN2","Sesn2",0.0721537703302119,0.121962089917023,0.0927349804087354,1.31516812080477,TRUE,"Sesn2","ENSMUSG00000028893"
"GM12981","Gm12981",0.00344997535731888,0.00363557283739095,0.0040390534529445,0.900105155761332,FALSE,"Gm12981","ENSMUSG00000086997"
"ATPIF1","Atpif1",0.117594874322326,0.132759199027353,0.160653571210843,0.826369423516374,FALSE,"Atpif1","ENSMUSG00000054428"
"GM12999","Gm12999",9.8570724494825e-05,9.8570724494825e-05,9.82363604104317e-05,1.00019748666828,FALSE,"Gm12999","ENSMUSG00000087352"
"DNAJC8","Dnajc8",0.241596845736816,0.270390982955344,0.377713909436036,0.715861863173313,FALSE,"Dnajc8","ENSMUSG00000054405"
"PTAFR","Ptafr",0.00877279448003943,0.0120484248118372,0.0106804675029479,1.12808028379953,TRUE,"Ptafr","ENSMUSG00000056529"
"EYA3","Eya3",0.323509117792016,0.519740050809003,0.536976163994491,0.967901530195935,FALSE,"Eya3","ENSMUSG00000028886"
"XKR8","Xkr8",0.0007885657959586,0.000788021635807604,0.000846773021731865,0.930617314892602,FALSE,"Xkr8","ENSMUSG00000037752"
"SMPDL3B","Smpdl3b",0.00680137999014293,0.0103046830422595,0.00824174903758376,1.2503029387656,TRUE,"Smpdl3b","ENSMUSG00000028885"
"RPA2","Rpa2",0.0318383440118285,0.0377283334862166,0.0394703898141454,0.955864222873605,FALSE,"Rpa2","ENSMUSG00000028884"
"THEMIS2","Themis2",0.0268112370625924,0.0361501718768707,0.033256138646323,1.08702252721897,TRUE,"Themis2","ENSMUSG00000037731"
"PPP1R8","Ppp1r8",0.0699852143913258,0.082641019103131,0.0896748804901722,0.921562634390003,FALSE,"Ppp1r8","ENSMUSG00000028882"
"STX12","Stx12",0.305864958107442,0.543759960074199,0.501741794299152,1.08374459981697,TRUE,"Stx12","ENSMUSG00000028879"
"FAM76A","Fam76a",0.145293247905372,0.190244257944354,0.205820225300439,0.924322464746336,FALSE,"Fam76a","ENSMUSG00000028878"
"FGR","Fgr",0.0270083785115821,0.0440259960851565,0.0335014117442647,1.31415345780745,TRUE,"Fgr","ENSMUSG00000028874"
"AHDC1","Ahdc1",0.167964514539182,0.203252017668098,0.244733572612669,0.830503210075651,FALSE,"Ahdc1","ENSMUSG00000037692"
