,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene_name
SLBP,6.23080196153685e-17,-0.1742942159126,0.142,0.388,1.07144870530588e-12,SLBP
EIF2B2,6.24769595724187e-17,-0.165533815713762,0.052,0.241,1.07435379680731e-12,EIF2B2
ALYREF,6.38464960132945e-17,-0.528881368444199,0,0.244,1.09790434544461e-12,ALYREF
HLX,6.42888510850676e-17,-0.304616800046374,0.104,0.369,1.10551108325882e-12,HLX
CYP4F16,6.4314493817178e-17,0.253948532812946,0.134,0.255,1.10595203568019e-12,CYP4F16
TUBB2A,6.44190353082547e-17,-0.352755303837168,0.246,0.565,1.10774973116075e-12,TUBB2A
PSME3,6.55212617698496e-17,-0.00834906839972571,0.075,0.226,1.12670361739433e-12,PSME3
SLC5A3,6.58619909961393e-17,0.845443833017566,0.134,0.056,1.13256279716961e-12,SLC5A3
DDX39,6.73006217153079e-17,-0.480454398970041,0.037,0.304,1.15730149101643e-12,DDX39
CERS2,6.83510598404375e-17,-0.0340544704920757,0.09,0.244,1.17536482501616e-12,CERS2
JADE2,6.85779817063251e-17,0.0147515348183338,0.082,0.228,1.17926697342197e-12,JADE2
TBCD,6.97628363594842e-17,0.191863838167021,0.075,0.144,1.19964173403769e-12,TBCD
BTLA,7.00531042844297e-17,0.645358989823382,0.127,0.106,1.20463318127505e-12,BTLA
UBE2G2,7.03876013893893e-17,-0.118319118477821,0.06,0.234,1.21038519349194e-12,UBE2G2
STAMBP,7.0398474812193e-17,0.0575402304672155,0.06,0.167,1.21057217287047e-12,STAMBP
ZBTB7A,7.07869068251978e-17,-0.0119598801309864,0.112,0.289,1.2172516497661e-12,ZBTB7A
NT5C2,7.11799014023078e-17,0.26358254484444,0.112,0.181,1.22400958451409e-12,NT5C2
EXOSC3,7.32418142337423e-17,-0.357566739112024,0.022,0.246,1.25946623756343e-12,EXOSC3
LSG1,7.35465913710655e-17,0.250114861320192,0.075,0.139,1.26470718521684e-12,LSG1
DCPS,7.41802178554348e-17,-0.424048480596601,0.022,0.265,1.27560302624206e-12,DCPS
USP18,7.55990536929553e-17,-0.34866250016252,0.157,0.446,1.30000132730406e-12,USP18
PLOD3,7.69255092979632e-17,0.605052968267274,0.112,0.097,1.32281105788778e-12,PLOD3
BCL9,7.77362013511792e-17,0.2668138006926,0.119,0.213,1.33675171843488e-12,BCL9
ATRN,7.93576748975593e-17,0.678727771395006,0.112,0.054,1.36463457753843e-12,ATRN
MDFIC,7.95610723090564e-17,0.379162490472841,0.134,0.181,1.36813219942653e-12,MDFIC
KHNYN,8.01674719065688e-17,0.173317473576827,0.082,0.187,1.37855984690536e-12,KHNYN
HMBOX1,8.10714223618478e-17,0.57339680362403,0.119,0.066,1.39410417893433e-12,HMBOX1
MOV10,8.48905352712366e-17,0.225943419719664,0.052,0.1,1.45977764452419e-12,MOV10
P2RX4,8.51870514004634e-17,0.524349067730319,0.149,0.139,1.46487653588237e-12,P2RX4
FAM162A,8.67473464799921e-17,-0.567164145573826,0.007,0.274,1.49170737006994e-12,FAM162A
GSTCD,8.69741651687381e-17,0.505477864124686,0.142,0.11,1.49560774424162e-12,GSTCD
CYB5B,8.7232556215442e-17,-0.116172833354016,0.052,0.226,1.50005103668074e-12,CYB5B
IMPA1,8.72937923423912e-17,-0.221694384964261,0.067,0.278,1.50110405311976e-12,IMPA1
UHRF1BP1L,9.1083474869334e-17,0.496926809194895,0.134,0.153,1.56627143385307e-12,UHRF1BP1L
HIPK1,9.38967775370266e-17,0.442313527835137,0.097,0.121,1.61464898652671e-12,HIPK1
ABTB2,9.50429415425807e-17,0.716676804695184,0.134,0.035,1.63435842276622e-12,ABTB2
IRF9,9.56354523006997e-17,0.153637169577695,0.082,0.192,1.64454723776283e-12,IRF9
DAG1,9.72756346429234e-17,0.613581659298509,0.142,0.079,1.67275181331971e-12,DAG1
PLD4,9.7492978312126e-17,0.458844873950838,0.216,0.303,1.67648925505532e-12,PLD4
RNASET2B,9.89196959900796e-17,-0.336487182775446,0.104,0.384,1.70102309224541e-12,RNASET2B
ESF1,9.92334597832868e-17,0.313499867448052,0.142,0.203,1.7064185744334e-12,ESF1
PDZD11,1.00470985951591e-16,-0.361337724698664,0.022,0.245,1.72769907442355e-12,PDZD11
ECHS1,1.00892151841362e-16,-0.401489926993158,0.022,0.257,1.73494144306407e-12,ECHS1
GFPT2,1.01039001793041e-16,0.117104840185773,0.082,0.212,1.73746667483313e-12,GFPT2
MSL1,1.02647916211465e-16,-0.0309259602746562,0.082,0.236,1.76513356717234e-12,MSL1
PXN,1.02788479715681e-16,0.078212977594898,0.104,0.242,1.76755069719085e-12,PXN
ANXA7,1.03799533176636e-16,-0.183166085300265,0.142,0.377,1.78493677250543e-12,ANXA7
SYT1,1.03986974660858e-16,0.842733913165338,0.172,0.192,1.78816001626811e-12,SYT1
ZZZ3,1.04442146558241e-16,0.480387866177708,0.097,0.104,1.79598715221552e-12,ZZZ3
PIP4K2C,1.06947003394989e-16,0.252762578979537,0.09,0.152,1.83906067038022e-12,PIP4K2C
ACOT8,1.08143565483292e-16,0.0188874389815458,0.037,0.139,1.8596367520507e-12,ACOT8
DCAF12,1.09204965141704e-16,-0.205706579720668,0.045,0.237,1.87788858057674e-12,DCAF12
LONP2,1.09322453994705e-16,-0.0474423689781599,0.104,0.286,1.87990891889294e-12,LONP2
PRPS1,1.11705584352649e-16,0.12328288484001,0.097,0.242,1.92088922852816e-12,PRPS1
ARMC10,1.16267871735481e-16,-0.0875393489583274,0.067,0.238,1.99934232236334e-12,ARMC10
TNFRSF9,1.16335326876428e-16,0.369133278528313,0.209,0.341,2.00050228096705e-12,TNFRSF9
HMGCS1,1.16472199114349e-16,0.44463672693092,0.194,0.319,2.00285593597035e-12,HMGCS1
H2-T22,1.17147026698095e-16,-0.272790812089629,0.112,0.364,2.01446027110044e-12,H2-T22
NFIL3,1.17272689859704e-16,-0.355298992598656,0.276,0.6,2.01662117482747e-12,NFIL3
HPS5,1.19531226471875e-16,0.592363125443165,0.127,0.076,2.05545897041036e-12,HPS5
PLBD2,1.20722183616203e-16,0.539510595047641,0.149,0.142,2.07593866946423e-12,PLBD2
UBTF,1.22377710077215e-16,-0.166840832708293,0.09,0.299,2.1044071024878e-12,UBTF
AU020206,1.23857483319668e-16,0.595719714794336,0.157,0.15,2.129853283165e-12,AU020206
PAPSS2,1.24594015364702e-16,-0.0284150901491912,0.172,0.381,2.14251868821142e-12,PAPSS2
SF3A3,1.27182018356734e-16,-0.448498071055436,0.037,0.294,2.18702198766239e-12,SF3A3
URI1,1.27408578738559e-16,0.185067399998728,0.097,0.181,2.19091791998826e-12,URI1
NUP153,1.30456267291613e-16,0.416593764139153,0.119,0.137,2.24332597234657e-12,NUP153
KLHL9,1.31359517884691e-16,0.096954555747533,0.09,0.211,2.25885826954514e-12,KLHL9
SERTAD1,1.31789766245355e-16,-0.436619943484485,0.037,0.291,2.26625682035513e-12,SERTAD1
YIPF1,1.33645139469193e-16,-0.149333576887355,0.09,0.297,2.29816181831225e-12,YIPF1
SRRT,1.34343711332955e-16,0.0187689784800616,0.097,0.26,2.3101744600815e-12,SRRT
ACAD9,1.35341802815991e-16,0.141924234757179,0.09,0.198,2.32733764122379e-12,ACAD9
BRD7,1.35397633701023e-16,0.150046856718918,0.082,0.195,2.32829770912278e-12,BRD7
MTA3,1.40693312418834e-16,0.165229285013834,0.067,0.158,2.41936220035427e-12,MTA3
STK38L,1.40820522252888e-16,0.513332293763227,0.112,0.116,2.42154970066067e-12,STK38L
VOPP1,1.41822245547877e-16,0.369545487628848,0.134,0.182,2.4387753344413e-12,VOPP1
PPM1D,1.43378072918311e-16,0.392007587229244,0.142,0.161,2.46552934190328e-12,PPM1D
ARID1B,1.45348563638857e-16,0.156453196770993,0.119,0.222,2.49941390033379e-12,ARID1B
BRWD3,1.46072346985385e-16,0.532932767244046,0.127,0.101,2.51186007876067e-12,BRWD3
PEX19,1.46343041824943e-16,0.195023903201449,0.045,0.119,2.51651494722171e-12,PEX19
CPSF2,1.47045577305317e-16,-0.0396666639090996,0.09,0.257,2.52859574734223e-12,CPSF2
GNAQ,1.47241341964112e-16,0.46487155331608,0.097,0.103,2.53196211641487e-12,GNAQ
HYPK,1.54480445023356e-16,0.141664736806573,0.045,0.119,2.65644573262162e-12,HYPK
KLF4,1.54914473976621e-16,-0.742162287803565,0.224,0.586,2.66390929450198e-12,KLF4
GXYLT1,1.55711266142076e-16,0.347587715769356,0.082,0.108,2.67761093257914e-12,GXYLT1
SLC2A1,1.57512295476107e-16,0.436752345857847,0.127,0.168,2.70858143300713e-12,SLC2A1
SDE2,1.6343672731999e-16,-0.0678151537721613,0.09,0.275,2.81045796299454e-12,SDE2
INPP4A,1.64298810290462e-16,0.511983904597132,0.119,0.08,2.82528234175478e-12,INPP4A
WDR20,1.65119912799307e-16,0.47509069459915,0.112,0.134,2.83940202049689e-12,WDR20
CNOT8,1.6764304672496e-16,-0.162123806985616,0.067,0.27,2.88278983148242e-12,CNOT8
AARSD1,1.69817547287954e-16,-0.314591129812213,0.022,0.237,2.92018254316366e-12,AARSD1
RNPS1,1.70104639313313e-16,-0.401265222279864,0.067,0.33,2.92511937763173e-12,RNPS1
SUSD2,1.7609555061154e-16,0.527786926038371,0.157,0.205,3.02813908831605e-12,SUSD2
FOSL2,1.78269601155631e-16,0.299073894941975,0.246,0.391,3.06552406147223e-12,FOSL2
TRIM37,1.78613076241762e-16,0.238320201816607,0.052,0.113,3.07143045905335e-12,TRIM37
PSMD9,1.82202108474891e-16,-0.0973416562066764,0.052,0.231,3.13314745733423e-12,PSMD9
FARS2,1.82587756589255e-16,0.264468615226546,0.134,0.202,3.13977906230883e-12,FARS2
RTCA,1.87055321982107e-16,-0.316555603872881,0.052,0.285,3.21660331680431e-12,RTCA
SPCS2,1.89001421836823e-16,-0.315694361740943,0.149,0.426,3.25006844990601e-12,SPCS2
SMG7,1.92260047236855e-16,0.280450405834265,0.082,0.15,3.30610377228497e-12,SMG7
PAPD4,1.93535824157238e-16,0.185988614561084,0.119,0.217,3.32804203220786e-12,PAPD4
WDR77,1.95025588612382e-16,0.0243079990747345,0.06,0.195,3.35366002177853e-12,WDR77
UBA2,1.95566777240726e-16,-0.174851387419496,0.104,0.325,3.36296630143153e-12,UBA2
ZRANB2,1.95677723895757e-16,-0.197431158272561,0.067,0.275,3.36487414011143e-12,ZRANB2
ELMO2,1.96419146665863e-16,0.255082010314356,0.127,0.206,3.37762364606617e-12,ELMO2
COMMD6,1.97560105924567e-16,-0.41768805513499,0.03,0.274,3.39724358147885e-12,COMMD6
1110032A03RIK,1.98252875052409e-16,0.250642203324812,0.09,0.161,3.40915643940122e-12,1110032A03RIK
ZC3H12D,1.9875803962981e-16,0.161579290361598,0.06,0.149,3.41784324947421e-12,ZC3H12D
ANK,1.99449007430525e-16,0.432757167535189,0.201,0.333,3.42972513177531e-12,ANK
MED14,2.03158998773109e-16,0.514102037551817,0.127,0.121,3.49352214290239e-12,MED14
CLINT1,2.05532300220599e-16,0.0566602676373226,0.067,0.185,3.53433343459343e-12,CLINT1
ADNP,2.06104503436418e-16,0.363609172435626,0.112,0.138,3.54417304109264e-12,ADNP
PYGB,2.08949513399302e-16,0.274052809929475,0.082,0.137,3.5930958324144e-12,PYGB
FEM1C,2.11388700873467e-16,0.165631769548122,0.082,0.195,3.63504010022013e-12,FEM1C
TTLL5,2.13133769954616e-16,0.156431314599703,0.06,0.138,3.66504830813958e-12,TTLL5
CUTA,2.16746244833678e-16,-0.525773069484446,0.015,0.278,3.72716842615993e-12,CUTA
VMP1,2.17457837952975e-16,0.166897039950375,0.112,0.202,3.73940498143936e-12,VMP1
RNASEH2C,2.18904888933292e-16,-0.625646057326887,0.007,0.27,3.76428847009688e-12,RNASEH2C
TM4SF5,2.20017219766158e-16,-0.275249814115602,0.209,0.513,3.78341611109885e-12,TM4SF5
DLL4,2.20045090449153e-16,1.09789424401414,0.194,0.15,3.78389537536364e-12,DLL4
TPP1,2.21030298822777e-16,0.202428306263047,0.119,0.206,3.80083701855648e-12,TPP1
PPP1R15B,2.21885411511546e-16,0.384592463317248,0.119,0.151,3.81554153635254e-12,PPP1R15B
BEND4,2.22486768499005e-16,0.48033357298497,0.119,0.111,3.82588247110889e-12,BEND4
FBXO6,2.2295049850603e-16,-0.206347752005464,0.052,0.254,3.83385677230968e-12,FBXO6
MDM2,2.26326534177187e-16,0.0808520005735542,0.127,0.284,3.8919110817109e-12,MDM2
ERRFI1,2.29364253688358e-16,0.612167625751294,0.149,0.155,3.94414770642501e-12,ERRFI1
DAP3,2.31214386844909e-16,-0.181479203381321,0.06,0.257,3.97596259618506e-12,DAP3
EBP,2.3516468388638e-16,-0.05992422068946,0.09,0.263,4.0438919041102e-12,EBP
RGS2,2.35973725688374e-16,-0.628868070969514,0.187,0.526,4.05780418693728e-12,RGS2
APRT,2.39981478059967e-16,-0.566856310543604,0.015,0.283,4.12672149671919e-12,APRT
SSSCA1,2.40091436491899e-16,-0.514214208550977,0.015,0.27,4.1286123419147e-12,SSSCA1
USF1,2.41721230578838e-16,-0.216046017722189,0.037,0.231,4.15663828103369e-12,USF1
PXK,2.41925908321992e-16,0.218174756295949,0.097,0.172,4.16015791950498e-12,PXK
IDH3G,2.41932645848208e-16,-0.438560974910622,0.022,0.27,4.16027377800578e-12,IDH3G
CLP1,2.44540498367494e-16,-0.126870011376215,0.03,0.192,4.20511840992743e-12,CLP1
GALK2,2.49219267166812e-16,0.0424326572341312,0.082,0.213,4.28557451820049e-12,GALK2
6030458C11RIK,2.51154254272372e-16,0.364589212437322,0.097,0.109,4.3188485564677e-12,6030458C11RIK
GFER,2.53352088548272e-16,-0.601563395782092,0.045,0.329,4.35664251467609e-12,GFER
KDM2A,2.59064702406848e-16,0.150888687120227,0.119,0.239,4.45487662258816e-12,KDM2A
NFKBID,2.59948706245709e-16,0.125927495990163,0.254,0.444,4.47007795260121e-12,NFKBID
MYO9A,2.6123123464561e-16,0.510391968491885,0.112,0.111,4.49213231096592e-12,MYO9A
ZFP36L1,2.6239837933087e-16,-0.391519384360302,0.687,0.942,4.51220253097364e-12,ZFP36L1
UNC45A,2.63014298016702e-16,0.519277568303387,0.134,0.12,4.52279386869521e-12,UNC45A
IFI203,2.65363426396276e-16,0.288217192495921,0.119,0.241,4.56318948031035e-12,IFI203
TEN1,2.68343081215447e-16,-0.559364212435924,0.022,0.299,4.61442762458082e-12,TEN1
LSM1,2.71440689380197e-16,-0.416501553430705,0.03,0.278,4.66769409458186e-12,LSM1
USP19,2.74745967206768e-16,0.148172095658686,0.09,0.198,4.72453165208758e-12,USP19
KDM4C,2.75492952261125e-16,0.454723593274015,0.127,0.137,4.7373768070823e-12,KDM4C
SQLE,2.75921163407883e-16,0.612285166511716,0.127,0.119,4.74474032596195e-12,SQLE
TSNAX,2.78388696281443e-16,-0.0731341232148133,0.052,0.205,4.78717202125569e-12,TSNAX
INPP5B,2.78901871982971e-16,0.125262527647538,0.142,0.278,4.79599659061917e-12,INPP5B
TAF4B,2.87613225429564e-16,0.694968653961604,0.127,0.072,4.94579702448677e-12,TAF4B
MED9,2.87992615774745e-16,-0.159241539211342,0.045,0.232,4.95232102086251e-12,MED9
NUP85,2.94474893208417e-16,-0.0498323201061114,0.075,0.233,5.06379026361194e-12,NUP85
NMD3,2.94711831310461e-16,0.0536931630526316,0.067,0.184,5.06786465121469e-12,NMD3
XPO7,2.99387101717311e-16,0.432126257691612,0.112,0.141,5.14826060113087e-12,XPO7
MRPS9,3.01111592816097e-16,0.0960867592231333,0.082,0.181,5.1779149500656e-12,MRPS9
GPATCH8,3.05035478271482e-16,0.389099794118471,0.157,0.203,5.24539008435641e-12,GPATCH8
COMMD10,3.0719046276246e-16,-0.276009329716745,0.037,0.252,5.28244719766327e-12,COMMD10
PRRC2B,3.07455894978933e-16,0.156939539855425,0.149,0.27,5.28701157005773e-12,PRRC2B
KMT5C,3.12671835009081e-16,0.237705484280138,0.082,0.141,5.37670487481616e-12,KMT5C
OPA1,3.14971258679106e-16,0.565018318068893,0.157,0.13,5.41624576424592e-12,OPA1
ABCA2,3.15763160522197e-16,0.290947753324671,0.082,0.114,5.4298633083397e-12,ABCA2
TXNRD1,3.16030908155976e-16,0.338704945231918,0.493,0.654,5.43446749665017e-12,TXNRD1
GM47922,3.170022739836e-16,0.648612939541741,0.157,0.154,5.45117110342199e-12,GM47922
TRIM25,3.20508718925962e-16,0.42374981521171,0.127,0.136,5.51146793065084e-12,TRIM25
DNAJA1,3.22667067012228e-16,-0.388896012705792,0.493,0.805,5.54858288434227e-12,DNAJA1
DDX27,3.23314248311186e-16,-0.160225035915055,0.067,0.256,5.55971181395915e-12,DDX27
UTP14A,3.23909433031827e-16,-0.0635409259670591,0.037,0.177,5.5699466104153e-12,UTP14A
FBXL6,3.2812275044062e-16,-0.119111971856674,0.037,0.194,5.64239881657689e-12,FBXL6
PDK3,3.28598330268121e-16,0.0329416424602645,0.082,0.213,5.65057688729061e-12,PDK3
MYH9,3.30498010995927e-16,0.0565314625597431,0.724,0.931,5.68324379708597e-12,MYH9
SPEN,3.33057924567854e-16,0.419101686212097,0.112,0.148,5.72726407086882e-12,SPEN
ARMC1,3.47856699864272e-16,-0.054928395661085,0.067,0.219,5.98174381086602e-12,ARMC1
C2CD5,3.50803295343419e-16,0.498532659170953,0.127,0.112,6.03241346672543e-12,C2CD5
YPEL3,3.54469513977e-16,-0.360970524920606,0.052,0.294,6.09545776234849e-12,YPEL3
ERI1,3.59984695286303e-16,0.103579769184629,0.119,0.247,6.19029682014327e-12,ERI1
PPM1K,3.60127330531813e-16,0.354220042816031,0.142,0.2,6.19274957582506e-12,PPM1K
DARS,3.62037467579553e-16,-0.0600119913601594,0.082,0.252,6.22559629249799e-12,DARS
IL15RA,3.65720141057146e-16,0.515765835649816,0.134,0.136,6.28892354561869e-12,IL15RA
DYNLL2,3.67220359435885e-16,-0.470239628527332,0.157,0.467,6.31472130085947e-12,DYNLL2
ETFDH,3.74408285496516e-16,0.18491624692137,0.09,0.19,6.43832487739809e-12,ETFDH
RNF11,3.77870216482638e-16,-0.100327360561918,0.09,0.278,6.49785624263544e-12,RNF11
INPP5K,3.79005797371704e-16,0.179233757193654,0.082,0.161,6.51738369160382e-12,INPP5K
DUSP4,3.80031740528832e-16,0.239269144947071,0.164,0.321,6.5350258101338e-12,DUSP4
TIMM10B,3.86870523040435e-16,-0.296257263248565,0.037,0.258,6.65262551420332e-12,TIMM10B
XPA,3.87932788682529e-16,-0.4717964592133,0.007,0.244,6.67089223418478e-12,XPA
AKAP8L,3.93289044274834e-16,0.1917805722098,0.127,0.237,6.76299840535004e-12,AKAP8L
CSTF3,3.9716352324115e-16,0.336721754016346,0.097,0.125,6.82962394565481e-12,CSTF3
ARL6IP6,4.00027563029611e-16,0.209663530179482,0.119,0.196,6.87887397385719e-12,ARL6IP6
HSPA14,4.04808327806295e-16,0.256897334977858,0.075,0.153,6.96108400495706e-12,HSPA14
VBP1,4.05413586762622e-16,-0.496678659465507,0.022,0.275,6.97149203797004e-12,VBP1
SBF1,4.06624342512847e-16,0.322344160640899,0.104,0.167,6.99231219385091e-12,SBF1
FMN1,4.07834670777753e-16,0.388359612705991,0.097,0.128,7.01312499869424e-12,FMN1
SLC30A9,4.08077448332412e-16,0.456260149723369,0.097,0.116,7.01729980152416e-12,SLC30A9
GPR137B,4.13440935704315e-16,0.570196722286163,0.194,0.249,7.1095303303714e-12,GPR137B
AS3MT,4.19048931778763e-16,-0.120520103067575,0.045,0.215,7.20596543086762e-12,AS3MT
PBX1,4.19596762578761e-16,0.419493888620618,0.119,0.139,7.21538592930438e-12,PBX1
IPMK,4.20225010118029e-16,0.499853230508195,0.082,0.111,7.22618927398963e-12,IPMK
FNIP1,4.26947147723931e-16,0.438140010776832,0.112,0.124,7.34178315226072e-12,FNIP1
TRPM2,4.28263605776567e-16,0.230639341400952,0.201,0.362,7.36442096493385e-12,TRPM2
LAGE3,4.34975892583413e-16,-0.431524318495443,0.022,0.266,7.47984544886437e-12,LAGE3
RECQL,4.35131707410146e-16,0.243311372027472,0.06,0.131,7.48252484062487e-12,RECQL
SLC50A1,4.4168283336399e-16,-0.250893259762241,0.067,0.292,7.59517800252716e-12,SLC50A1
VPS36,4.44558156775138e-16,0.0299467077114193,0.09,0.231,7.64462206390527e-12,VPS36
SLC35B1,4.48388297957247e-16,-0.155263585731944,0.052,0.231,7.71048517167283e-12,SLC35B1
GNL3L,4.50547062267805e-16,0.400393529578663,0.075,0.108,7.74760728275717e-12,GNL3L
NDFIP2,4.52185259358066e-16,-0.0691597452270251,0.075,0.244,7.77577771992131e-12,NDFIP2
HEG1,4.56480600075456e-16,0.630053316896171,0.104,0.067,7.84964039889754e-12,HEG1
HMGA1,4.58910024857046e-16,-0.110649545858923,0.119,0.324,7.89141678744177e-12,HMGA1
FIBP,4.6422195704408e-16,-0.399175567789049,0.045,0.297,7.98276077332999e-12,FIBP
SUSD6,4.65117119470771e-16,0.592678898868157,0.112,0.085,7.99815398641938e-12,SUSD6
RNF44,4.65541538710392e-16,0.0947785252176581,0.112,0.244,8.00545229966391e-12,RNF44
ARFGEF1,4.68969205027806e-16,0.269087287359157,0.134,0.186,8.06439444965815e-12,ARFGEF1
PTS,4.69411857083429e-16,-0.310904707604352,0.022,0.223,8.07200629440665e-12,PTS
ENO3,4.71398308077558e-16,-0.778188896263439,0.142,0.481,8.10616530570169e-12,ENO3
MRPS25,4.76952933341381e-16,-0.0230641865038712,0.022,0.151,8.20168264173838e-12,MRPS25
SPATA5,4.77285633888969e-16,0.336943290419276,0.104,0.13,8.20740376035472e-12,SPATA5
DENND6A,4.77937800031904e-16,0.418537213637354,0.097,0.113,8.21861840934862e-12,DENND6A
HAX1,4.79324680660338e-16,-0.142593772235578,0.067,0.251,8.24246720863517e-12,HAX1
DMAC2,4.88389283037897e-16,0.261463509937123,0.075,0.114,8.39834211111968e-12,DMAC2
COMT,4.90936104665941e-16,-0.2403396504658,0.067,0.28,8.44213725583552e-12,COMT
SMG6,4.92883908817523e-16,0.332434999182877,0.112,0.148,8.47563169602612e-12,SMG6
FLOT1,4.9308098809606e-16,-0.452378852008291,0.015,0.248,8.47902067129985e-12,FLOT1
ACSL1,4.93457022364943e-16,0.661633771331709,0.104,0.127,8.48548695658756e-12,ACSL1
1700123O20RIK,5.11799154901917e-16,-0.486207542681574,0.007,0.249,8.80089826769336e-12,1700123O20RIK
MRPS34,5.1303052407504e-16,-0.468279964460376,0.03,0.286,8.82207289199439e-12,MRPS34
DNPEP,5.14308189344642e-16,-0.338909281964893,0.022,0.239,8.84404362397047e-12,DNPEP
SCIN,5.1918559550671e-16,0.499303218408654,0.194,0.278,8.92791550033339e-12,SCIN
FSCN1,5.19612716292496e-16,-1.0665881794501,0.604,0.891,8.93526026936577e-12,FSCN1
FNTA,5.20036133059032e-16,-0.222611289749564,0.052,0.251,8.94254134408312e-12,FNTA
PHF6,5.21114281922972e-16,0.0430963550083562,0.09,0.26,8.96108119194743e-12,PHF6
HAUS8,5.27177897181776e-16,-0.724626860550542,0.075,0.385,9.06535111993782e-12,HAUS8
CLNS1A,5.31798734671628e-16,-0.425547423708261,0.015,0.243,9.14481104141332e-12,CLNS1A
DNAJB9,5.34484825810964e-16,0.235736700020219,0.261,0.391,9.19100106464533e-12,DNAJB9
CLDND1,5.41363227841195e-16,-0.505977448982971,0.09,0.383,9.30928206595719e-12,CLDND1
OGFR,5.42863495804867e-16,-0.148826622853325,0.075,0.267,9.33508067386049e-12,OGFR
EIF2S3Y,5.48030046861621e-16,0.228307143178865,0.119,0.205,9.42392468583244e-12,EIF2S3Y
ELOVL1,5.52216508797675e-16,-0.113929133633073,0.082,0.27,9.49591508528481e-12,ELOVL1
USP1,5.54567547845115e-16,-0.308080731153458,0.045,0.262,9.5363435527446e-12,USP1
USP32,5.57893794557199e-16,0.631139806207817,0.149,0.077,9.59354169120559e-12,USP32
VRK1,5.61344604957923e-16,-0.296503815837182,0.06,0.284,9.65288182685645e-12,VRK1
DNAJB12,5.63846701358759e-16,0.455272372735517,0.134,0.123,9.69590787656522e-12,DNAJB12
RAB9,5.64600816441183e-16,-0.505365043226608,0.082,0.367,9.70887563952258e-12,RAB9
SDF2,5.65468945034507e-16,-0.191967458027695,0.119,0.341,9.72380397881339e-12,SDF2
D10JHU81E,5.72033702564543e-16,-0.49401038768509,0.022,0.281,9.83669154929987e-12,D10JHU81E
ZKSCAN1,5.74059715157635e-16,0.466522905726907,0.104,0.097,9.87153086185069e-12,ZKSCAN1
NABP2,5.76606217869817e-16,-0.453043533615612,0.022,0.273,9.91532052248938e-12,NABP2
AP1S1,5.8073837660659e-16,-0.238260441509188,0.075,0.293,9.98637712412692e-12,AP1S1
EHD4,5.84592973010862e-16,0.220165519415353,0.052,0.113,1.00526607638948e-11,EHD4
MPND,5.84603431472996e-16,-0.325986120015848,0.045,0.273,1.00528406076096e-11,MPND
PFDN6,5.87904221857269e-16,-0.542767883475516,0.03,0.307,1.01096009990576e-11,PFDN6
FAM110A,5.93570758419373e-16,-0.766247458726989,0.09,0.407,1.02070427617795e-11,FAM110A
LPCAT3,5.96715486216423e-16,0.102999663572211,0.045,0.124,1.02611195009776e-11,LPCAT3
PWWP2A,6.14214022334066e-16,0.298249210396658,0.09,0.168,1.05620243280566e-11,PWWP2A
AGPAT4,6.24781261018406e-16,0.213509323998564,0.149,0.257,1.07437385644725e-11,AGPAT4
SMC5,6.36722841233426e-16,0.290836309136409,0.119,0.17,1.094908597785e-11,SMC5
GPRIN2,6.39997061974934e-16,0.504213765756889,0.104,0.094,1.1005389477721e-11,GPRIN2
2900097C17RIK,6.40962248669747e-16,0.0444017708533234,0.075,0.21,1.1021986828125e-11,2900097C17RIK
DNAJB1,6.46671136541478e-16,-1.64401187950541,0.216,0.586,1.11201568639673e-11,DNAJB1
CCNDBP1,6.48511990406312e-16,-0.375517872021665,0.052,0.303,1.11518121870269e-11,CCNDBP1
DRAM2,6.55133700393668e-16,0.141436570163205,0.09,0.179,1.12656791119695e-11,DRAM2
I830077J02RIK,6.58364829204751e-16,0.042415231714956,0.179,0.374,1.13212416030049e-11,I830077J02RIK
MAX,6.5857831564045e-16,-0.0786892602231887,0.06,0.223,1.13249127157532e-11,MAX
IGHM,6.65044035451474e-16,-0.285868110631822,0.112,0.364,1.14360972336235e-11,IGHM
SACM1L,6.73766034458625e-16,0.138825436446428,0.157,0.274,1.15860807285505e-11,SACM1L
