,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene_name
TOGARAM1,6.52342206324228e-15,0.51612569563291,0.119,0.075,1.12176765799514e-10,TOGARAM1
AP1S2,6.56566274608983e-15,0.211461721616599,0.09,0.15,1.12903136581761e-10,AP1S2
CLIP1,6.71102316121962e-15,0.0410464054119701,0.134,0.278,1.15402754280333e-10,CLIP1
MRPS25,6.80179382127231e-15,0.0293965812759293,0.022,0.109,1.16963646550599e-10,MRPS25
GOSR2,6.91718444459451e-15,-0.0456634498142552,0.112,0.271,1.18947903709247e-10,GOSR2
ARL6IP4,6.95903648960795e-15,-0.163393205348121,0.037,0.19,1.19667591475298e-10,ARL6IP4
FCHO2,7.22146093249283e-15,0.37431923776027,0.194,0.222,1.24180242195147e-10,FCHO2
GRIPAP1,7.30222012142254e-15,0.41879037484414,0.104,0.094,1.25568977207982e-10,GRIPAP1
DNAJA2,7.50483293660864e-15,-0.355942186978022,0.209,0.489,1.29053107177922e-10,DNAJA2
BTBD7,7.56702651684275e-15,0.574170192334678,0.157,0.102,1.30122587983628e-10,BTBD7
RPTOR,7.74898062929761e-15,0.314627932279579,0.112,0.17,1.33251470901402e-10,RPTOR
SREBF1,7.91100811029174e-15,0.548269128226847,0.119,0.043,1.36037695464577e-10,SREBF1
DONSON,7.91316106389735e-15,0.298295730150607,0.104,0.168,1.36074717654779e-10,DONSON
DAP,7.95124759740429e-15,-1.00613307783154,0.164,0.497,1.36729653684964e-10,DAP
MED1,7.96625632620931e-15,0.477012616840508,0.179,0.174,1.36987743785495e-10,MED1
RMI1,8.01102129480403e-15,0.508754443976723,0.134,0.084,1.3775752218545e-10,RMI1
UMAD1,8.28205460804135e-15,-0.0396136739710908,0.187,0.375,1.42418211039879e-10,UMAD1
PIK3CA,8.33500138252808e-15,0.546148288571331,0.142,0.071,1.43328683773953e-10,PIK3CA
DDHD2,8.40593927368679e-15,0.481396389394753,0.127,0.117,1.44548531750318e-10,DDHD2
LGALS3,8.41541157755624e-15,-0.652669323622396,0.052,0.315,1.44711417487657e-10,LGALS3
WDR82,8.63262615638104e-15,0.494800615895683,0.134,0.099,1.48446639385128e-10,WDR82
NDUFB2,8.63409796176961e-15,-0.173428911210579,0.06,0.226,1.4847194855059e-10,NDUFB2
WTAP,8.73975578783403e-15,-0.557171709816047,0.03,0.277,1.50288840527594e-10,WTAP
RBCK1,8.93458588425732e-15,-0.443177927088437,0.067,0.314,1.53639138865689e-10,RBCK1
IZUMO4,8.96617318958392e-15,-0.349564325653776,0.067,0.31,1.54182314168085e-10,IZUMO4
EI24,8.99758790446957e-15,-0.0343046814404309,0.052,0.172,1.54722521605259e-10,EI24
INO80D,9.3435954648362e-15,0.553136656784479,0.209,0.168,1.60672467613323e-10,INO80D
H2-OA,9.37768521834141e-15,0.809539661952196,0.381,0.335,1.61258675014599e-10,H2-OA
INSM1,9.42542088777628e-15,-0.663005002145147,0.022,0.26,1.62079537586201e-10,INSM1
PDS5A,9.4361263639105e-15,0.426080190616005,0.157,0.153,1.62263628953805e-10,PDS5A
CYP4F16,9.51181520573927e-15,0.729392218286007,0.134,0.066,1.63565174277892e-10,CYP4F16
LSM6,9.61563375828301e-15,-0.388886500681524,0.037,0.251,1.65350438107435e-10,LSM6
SIRT7,9.6649903882988e-15,0.0170452587922367,0.127,0.276,1.66199174717186e-10,SIRT7
EID1,9.74334257157859e-15,-0.55317558351514,0.022,0.262,1.67546518860865e-10,EID1
FABP5,9.78450903614096e-15,-1.93461203557451,0.388,0.694,1.6825441738548e-10,FABP5
TUBB2A,9.99774383874071e-15,-0.316851961851385,0.246,0.526,1.71921203050985e-10,TUBB2A
MAEA,1.01917651154132e-14,-0.223865159721994,0.052,0.233,1.75257592924646e-10,MAEA
DNAJC7,1.02005892400878e-14,-0.297003738877018,0.119,0.354,1.7540933257255e-10,DNAJC7
F11R,1.03534932137196e-14,0.287728368659924,0.172,0.25,1.78038669303122e-10,F11R
ENO1,1.03907596872142e-14,-0.47643434634998,0.09,0.345,1.78679503581336e-10,ENO1
HNRNPH2,1.0513596928981e-14,-0.205105573143066,0.09,0.284,1.80791812790757e-10,HNRNPH2
TBC1D20,1.07503233126242e-14,0.0611261794188191,0.09,0.208,1.84862559683886e-10,TBC1D20
BLOC1S6,1.0807544732567e-14,-0.0843541308949972,0.052,0.192,1.85846539221223e-10,BLOC1S6
HINT2,1.0869667197951e-14,-0.498780011974199,0.03,0.263,1.86914797135966e-10,HINT2
GSTO1,1.12366920668221e-14,-0.395777698603455,0.134,0.397,1.93226156781073e-10,GSTO1
KCTD13,1.12904136267289e-14,0.10634395582291,0.06,0.146,1.94149952725229e-10,KCTD13
PRPF6,1.1321317760035e-14,0.256923118379038,0.127,0.184,1.94681380201561e-10,PRPF6
SLC38A9,1.16155011032198e-14,0.464013026170914,0.104,0.085,1.99740156970967e-10,SLC38A9
OTUB1,1.16723240472139e-14,-0.304597500189871,0.052,0.255,2.00717284315891e-10,OTUB1
TCTEX1D2,1.16848153339617e-14,-0.681502347139405,0.045,0.304,2.00932084482805e-10,TCTEX1D2
PHC1,1.19712157671729e-14,0.524929981393321,0.134,0.08,2.05857026332305e-10,PHC1
LPCAT4,1.1999830664677e-14,0.482588468952749,0.119,0.053,2.06349088109785e-10,LPCAT4
PARL,1.20635053524436e-14,0.115525416246624,0.09,0.184,2.0744403804062e-10,PARL
TNPO1,1.21401343857804e-14,0.163277677430692,0.142,0.24,2.0876175089788e-10,TNPO1
BLMH,1.22500940714544e-14,-0.23561259712071,0.052,0.236,2.1065261765273e-10,BLMH
ELP5,1.23598009367128e-14,0.159777251021114,0.097,0.172,2.12539136907714e-10,ELP5
TMEM173,1.31189100432155e-14,0.0820658639866715,0.127,0.259,2.25592777103134e-10,TMEM173
DNM1L,1.31264611306665e-14,0.280143143048085,0.172,0.24,2.25722625602942e-10,DNM1L
RNPC3,1.3235022650297e-14,0.484457548103151,0.119,0.094,2.27589449494507e-10,RNPC3
HCK,1.33653400518978e-14,-0.654215915507647,0.075,0.352,2.29830387532435e-10,HCK
EAPP,1.34365016378927e-14,-0.19144465843909,0.075,0.257,2.31054082165203e-10,EAPP
PPP1R15B,1.35401045318767e-14,0.364145099225582,0.119,0.139,2.32835637530152e-10,PPP1R15B
CTSA,1.40409315008048e-14,0.367602583894523,0.149,0.186,2.4144785808784e-10,CTSA
FKBP15,1.42211185486823e-14,0.391987901806689,0.127,0.127,2.44546354563141e-10,FKBP15
PHF12,1.43322689635218e-14,0.290877993355308,0.127,0.181,2.46457697096722e-10,PHF12
CCNG1,1.4421801381881e-14,-0.386402707192559,0.104,0.354,2.47997296562825e-10,CCNG1
IAH1,1.46335567932999e-14,-0.233688225664716,0.06,0.245,2.51638642617585e-10,IAH1
NEK7,1.4783451904758e-14,0.120765095789007,0.097,0.2,2.54216238954219e-10,NEK7
PIN1,1.48583548389811e-14,-0.134472189442307,0.052,0.205,2.55504269811119e-10,PIN1
ILF3,1.51003218064255e-14,0.415383666957014,0.134,0.128,2.59665133783292e-10,ILF3
PPP6C,1.53157541027465e-14,0.057517745522139,0.097,0.215,2.63369707550828e-10,PPP6C
LMAN2L,1.54034019747561e-14,0.523956393696887,0.127,0.083,2.64876900357906e-10,LMAN2L
CUL5,1.55696194103116e-14,0.30549314632875,0.09,0.138,2.67735175379718e-10,CUL5
SMARCA2,1.58001854465185e-14,0.284300000885788,0.187,0.25,2.71699988938331e-10,SMARCA2
USP47,1.58420583175491e-14,0.263812091980882,0.134,0.195,2.72420034828574e-10,USP47
EMSY,1.58789821212751e-14,0.460006482111859,0.134,0.137,2.73054976557446e-10,EMSY
LNX2,1.59388157565163e-14,0.468397153479651,0.142,0.154,2.74083875749054e-10,LNX2
PTBP1,1.62227207854677e-14,0.120961104876681,0.119,0.221,2.78965906626902e-10,PTBP1
SPAG7,1.62990811365073e-14,-0.28275552129274,0.045,0.233,2.80278999223379e-10,SPAG7
GPATCH2L,1.66442053290254e-14,0.448598650557619,0.127,0.112,2.86213754837921e-10,GPATCH2L
UBE2W,1.67821864011303e-14,0.117919327587821,0.082,0.172,2.88586477353837e-10,UBE2W
PA2G4,1.69842588486602e-14,-0.138378929286301,0.097,0.278,2.92061315161561e-10,PA2G4
COMMD1,1.70357102970673e-14,-0.504613387450544,0.03,0.268,2.9294607426837e-10,COMMD1
NR3C1,1.71212186215483e-14,0.0474888987018979,0.164,0.326,2.94416475416144e-10,NR3C1
PGRMC1,1.72242999432746e-14,0.215254156057577,0.082,0.142,2.9618906182455e-10,PGRMC1
EIF1AD,1.72433186151532e-14,-0.0467756709233516,0.045,0.16,2.96516106906175e-10,EIF1AD
CYC1,1.75288368423464e-14,-0.432792979082349,0.067,0.311,3.01425878340989e-10,CYC1
CLPX,1.76865442715306e-14,0.480900842679975,0.134,0.117,3.0413781529324e-10,CLPX
ZFP131,1.7957777433028e-14,0.44453518711909,0.127,0.104,3.0880194073835e-10,ZFP131
MRPL27,1.79866667069077e-14,0.0703400089787912,0.037,0.108,3.09298720691985e-10,MRPL27
TMEM135,1.80003423822443e-14,0.591471901978883,0.142,0.078,3.09533887605074e-10,TMEM135
PITRM1,1.8143533654713e-14,0.581468423658658,0.112,0.054,3.11996204726444e-10,PITRM1
CLPTM1L,1.83890984322928e-14,0.0688126098513188,0.104,0.211,3.16218936641707e-10,CLPTM1L
HAT1,1.84785231038782e-14,-0.122709868826153,0.112,0.3,3.17756683294289e-10,HAT1
RINL,1.86175644625975e-14,0.582412485236832,0.127,0.104,3.20147638498827e-10,RINL
NR2C2,1.86439452445249e-14,0.487565535313774,0.112,0.091,3.2060128242485e-10,NR2C2
DPF2,1.87464513188442e-14,-0.248783984057904,0.052,0.24,3.22363976878845e-10,DPF2
SGTA,1.8949201466436e-14,0.0713087124748923,0.06,0.156,3.25850468416834e-10,SGTA
KMT5A,1.92592998073746e-14,0.296831850431347,0.134,0.193,3.31182919487614e-10,KMT5A
CCL22,1.9302254774976e-14,0.366234783232354,0.261,0.557,3.31921573110488e-10,CCL22
EMP3,1.93322007836939e-14,0.66040158537993,0.343,0.385,3.32436524676401e-10,EMP3
TTC9C,2.00911580716169e-14,-0.172955315856488,0.112,0.325,3.45487554199524e-10,TTC9C
ATP6V1A,2.0180370748001e-14,-0.220470323892502,0.104,0.306,3.47021655382626e-10,ATP6V1A
TOPBP1,2.02719128217492e-14,0.473728014077692,0.142,0.116,3.485958128828e-10,TOPBP1
KDM1A,2.03067679814696e-14,0.159627260495863,0.082,0.154,3.49195182209351e-10,KDM1A
LGMN,2.06919345296798e-14,-0.0865098926082322,0.209,0.431,3.55818506172374e-10,LGMN
PNPLA7,2.09930253058916e-14,0.57240369181417,0.104,0.024,3.60996063160112e-10,PNPLA7
ARC,2.15614962964294e-14,-0.79070449013175,0.045,0.307,3.70771490313399e-10,ARC
RNF168,2.19196641046559e-14,0.502068686046819,0.104,0.08,3.76930543943662e-10,RNF168
UFD1,2.21744063863585e-14,-0.233307081905341,0.037,0.207,3.8131109221982e-10,UFD1
DCXR,2.26163701450757e-14,-0.206580678085812,0.045,0.212,3.88911101014723e-10,DCXR
PAFAH1B2,2.29161184203058e-14,0.256919537980713,0.075,0.109,3.94065572355579e-10,PAFAH1B2
SACS,2.30357733466017e-14,0.601690720220791,0.112,0.05,3.96123158468162e-10,SACS
NELFE,2.32116732816392e-14,-0.348204750771763,0.075,0.298,3.99147933751068e-10,NELFE
OXR1,2.32654187310578e-14,0.54477194852696,0.119,0.079,4.00072140499271e-10,OXR1
CPNE2,2.34663924514746e-14,-0.509133946455547,0.149,0.433,4.03528084595557e-10,CPNE2
GATSL2,2.35681318674886e-14,0.316100634314129,0.172,0.23,4.05277595593334e-10,GATSL2
BAK1,2.35983734246935e-14,-0.489793272448555,0.022,0.248,4.0579762941103e-10,BAK1
GET4,2.38001312473214e-14,-0.227198525643657,0.045,0.219,4.09267056928939e-10,GET4
SPNS3,2.39901274744211e-14,0.576167654176474,0.134,0.069,4.12534232050144e-10,SPNS3
AIM2,2.40603316703513e-14,0.385141374796491,0.119,0.153,4.13741463403361e-10,AIM2
MRPL45,2.48244551247176e-14,-0.438228257484094,0.037,0.261,4.26881330324645e-10,MRPL45
YIPF1,2.52687280710867e-14,-0.308574203234925,0.09,0.314,4.34521047910407e-10,YIPF1
AGO3,2.56997334900966e-14,0.583768999620789,0.149,0.106,4.41932617095702e-10,AGO3
SIRPA,2.57475626606345e-14,0.759098034994174,0.157,0.11,4.4275508751227e-10,SIRPA
SLK,2.61749334919818e-14,0.41703317582636,0.104,0.119,4.50104156328118e-10,SLK
FARS2,2.62301240468459e-14,0.420432396161296,0.134,0.116,4.51053213109563e-10,FARS2
SELENOS,2.64521453949537e-14,0.00662356450121382,0.097,0.236,4.54871092211624e-10,SELENOS
SERHL,2.8433465826663e-14,-0.267996762463632,0.045,0.229,4.88941878355296e-10,SERHL
NOP10,2.88653579914483e-14,-0.537310079193552,0.045,0.29,4.96368696020946e-10,NOP10
TNFRSF11B,2.89594166849494e-14,1.21164556404097,0.149,0.035,4.97986129314391e-10,TNFRSF11B
DNASE2A,2.92444817301556e-14,-0.0608455295343304,0.06,0.201,5.02888107831755e-10,DNASE2A
TWF2,2.95930417646573e-14,-0.293098911289449,0.03,0.211,5.08881946185047e-10,TWF2
RETREG3,2.99953249513979e-14,0.494395952185961,0.149,0.109,5.15799607864239e-10,RETREG3
ABHD2,3.03271970595895e-14,0.358955443821459,0.119,0.162,5.21506480636701e-10,ABHD2
ECH1,3.047363224638e-14,-0.351050989850098,0.037,0.239,5.2402458010875e-10,ECH1
SYPL,3.06589667558433e-14,0.258591643889427,0.097,0.145,5.27211592333481e-10,SYPL
CCDC28B,3.07168961869873e-14,-0.451483765587091,0.075,0.316,5.28207746831434e-10,CCDC28B
SCD2,3.09520160550041e-14,0.527548292582169,0.112,0.051,5.32250868081851e-10,SCD2
ASL,3.10738353202307e-14,-0.325334382168956,0.06,0.273,5.34345672166687e-10,ASL
AGGF1,3.14958306273117e-14,0.13893634881242,0.104,0.195,5.41602303467252e-10,AGGF1
KDM1B,3.16484062480433e-14,-0.00326493757976298,0.067,0.19,5.44225993841353e-10,KDM1B
MDP1,3.18172183359647e-14,-0.413763052749827,0.037,0.251,5.47128886505249e-10,MDP1
MYO1C,3.18212782361239e-14,0.174467428151438,0.112,0.21,5.47198700548386e-10,MYO1C
CMTR1,3.1849382439451e-14,0.382081632540356,0.127,0.147,5.476819804288e-10,CMTR1
TAF12,3.19276848441354e-14,-0.368985038276484,0.03,0.232,5.49028468579753e-10,TAF12
MXD1,3.33175782160153e-14,-0.204092258720793,0.522,0.801,5.72929075002599e-10,MXD1
SDHAF2,3.34401989816833e-14,-0.247762792872192,0.037,0.21,5.75037661689026e-10,SDHAF2
SRP19,3.35765801681177e-14,-0.426373270280382,0.03,0.246,5.77382872570952e-10,SRP19
CREBL2,3.36351092355258e-14,0.302377589204529,0.097,0.129,5.78389338414101e-10,CREBL2
HLX,3.3703961819119e-14,-0.036163146435118,0.104,0.255,5.79573327441569e-10,HLX
STAM2,3.38080562781014e-14,0.341114250571148,0.112,0.125,5.81363335758231e-10,STAM2
CITED2,3.38308447658508e-14,-1.02578089506411,0.09,0.388,5.81755206593571e-10,CITED2
RUSC1,3.39309599469716e-14,0.118722668672092,0.082,0.181,5.83476787248123e-10,RUSC1
CCDC117,3.44323955525357e-14,0.283509366283493,0.045,0.1,5.92099473921404e-10,CCDC117
SCAF11,3.48886863934531e-14,0.21030019778534,0.187,0.29,5.9994585122182e-10,SCAF11
POT1B,3.52657477942838e-14,-0.122496501604826,0.127,0.314,6.06429799070504e-10,POT1B
DGKA,3.52993254496124e-14,0.515974825024392,0.112,0.082,6.07007200431535e-10,DGKA
IL7R,3.53578650340122e-14,0.242580636192034,0.239,0.392,6.08013847124874e-10,IL7R
CNOT2,3.54798562272379e-14,0.154533298889137,0.104,0.19,6.10111607683583e-10,CNOT2
BABAM1,3.68379982869312e-14,-0.50002040891651,0.022,0.252,6.33466218542069e-10,BABAM1
UBE4B,3.69808349807013e-14,0.403699591786452,0.157,0.16,6.35922438328139e-10,UBE4B
PIGP,3.7125170733777e-14,-0.218231543667211,0.082,0.271,6.3840443593803e-10,PIGP
MRPL15,3.71295977718398e-14,-0.484540730608012,0.007,0.212,6.38480563284558e-10,MRPL15
HSP90AA1,3.73975763855985e-14,-0.662073353989444,0.604,0.876,6.43088723526751e-10,HSP90AA1
PARG,3.79018064502173e-14,0.481182048427371,0.127,0.111,6.51759463717937e-10,PARG
ANKIB1,3.83799518454309e-14,0.32528905676874,0.09,0.122,6.5998165193403e-10,ANKIB1
PRPF39,3.88571678220446e-14,0.584892434813518,0.157,0.114,6.68187857867879e-10,PRPF39
ACTL6A,3.96185436538826e-14,0.345549815640828,0.134,0.157,6.81280476672165e-10,ACTL6A
GRAMD3,3.97306530881555e-14,-0.0801873345101712,0.09,0.248,6.83208310503923e-10,GRAMD3
ELOF1,3.99066194093572e-14,-0.251984454299849,0.037,0.214,6.86234227363306e-10,ELOF1
CYB5R3,4.00514030250407e-14,0.0995643461109369,0.187,0.332,6.887239264186e-10,CYB5R3
CD48,4.01648830733232e-14,0.157467532957068,0.134,0.236,6.90675329328865e-10,CD48
RGS19,4.1406281722225e-14,-0.461072568854136,0.052,0.289,7.12022420495381e-10,RGS19
SIPA1L1,4.14849844965247e-14,0.48687090765524,0.104,0.093,7.13375793402238e-10,SIPA1L1
2610301B20RIK,4.22262131948977e-14,0.532405410197535,0.104,0.04,7.26121962099461e-10,2610301B20RIK
PEX16,4.38803006720127e-14,-0.148084911505471,0.067,0.228,7.54565650355931e-10,PEX16
HTT,4.39338252913202e-14,0.522050372833523,0.127,0.08,7.55486059709543e-10,HTT
LRIF1,4.41644563357392e-14,0.354307799854204,0.097,0.129,7.59451991149371e-10,LRIF1
WDR91,4.42400479080539e-14,-0.164194421209232,0.09,0.269,7.60751863826896e-10,WDR91
PDHB,4.4512095983468e-14,0.184074398800762,0.112,0.18,7.65430002531716e-10,PDHB
NABP2,4.46558891095911e-14,-0.518648003870475,0.022,0.253,7.67902669128528e-10,NABP2
PEPD,4.52269510790249e-14,0.622002363676775,0.172,0.162,7.77722650754912e-10,PEPD
RBPMS,4.54458012329083e-14,0.127304655597653,0.291,0.434,7.8148599800109e-10,RBPMS
PSMC1,4.64447812266393e-14,-0.111120825014583,0.067,0.217,7.98664457973289e-10,PSMC1
MCUR1,4.68481965243518e-14,0.150745122987099,0.119,0.21,8.05601587432754e-10,MCUR1
SAR1B,4.77712853911506e-14,-0.147847098223077,0.075,0.236,8.21475023586227e-10,SAR1B
PUS1,4.80503097722712e-14,0.143554478152168,0.052,0.111,8.26273126843975e-10,PUS1
UCHL5,4.821966934261e-14,0.0917635803607359,0.06,0.153,8.29185434015522e-10,UCHL5
HMBOX1,4.84042343725561e-14,0.540209555353343,0.119,0.061,8.32359214270475e-10,HMBOX1
STAT4,4.96653022024665e-14,0.470719743534275,0.119,0.157,8.54044536673613e-10,STAT4
RPN1,5.03256766083867e-14,0.344932081470273,0.127,0.134,8.65400334957817e-10,RPN1
MRPL48,5.04649081377528e-14,-0.178965709714763,0.045,0.201,8.67794560336797e-10,MRPL48
NUAK1,5.05598860211664e-14,0.383424173088577,0.09,0.105,8.69427800019977e-10,NUAK1
ACAT1,5.08298682073938e-14,0.291069090722717,0.09,0.132,8.74070413694344e-10,ACAT1
FDFT1,5.18445316446135e-14,-0.260952131164327,0.09,0.297,8.91518566160774e-10,FDFT1
TUBB4B,5.23215344320947e-14,-0.464878931209717,0.045,0.273,8.997211060943e-10,TUBB4B
AGPAT1,5.23305759746873e-14,0.0396764260627928,0.119,0.253,8.99876584460723e-10,AGPAT1
1810013L24RIK,5.26125445523776e-14,0.308897015910559,0.127,0.162,9.04725316122685e-10,1810013L24RIK
HIST1H2BC,5.31513107905899e-14,-0.718222246128366,0.082,0.36,9.13989940354984e-10,HIST1H2BC
PPP3R1,5.33413856518459e-14,0.0687105825644829,0.112,0.23,9.17258467669141e-10,PPP3R1
RHOT1,5.35789895094166e-14,0.418476883947281,0.104,0.097,9.21344303603928e-10,RHOT1
POLR2C,5.36553650678571e-14,-0.259324457696442,0.045,0.228,9.22657657706871e-10,POLR2C
GBP9,5.42606394252009e-14,-0.359787854118388,0.119,0.364,9.33065955555755e-10,GBP9
LY96,5.53417680814568e-14,-0.598511397689908,0.007,0.23,9.51657043928731e-10,LY96
PPAT,5.5886027186624e-14,0.420213061005875,0.119,0.105,9.61016123501187e-10,PPAT
AS3MT,5.81871201301824e-14,0.11019538099204,0.045,0.109,1.00058571775862e-09,AS3MT
SCAPER,6.03149395480346e-14,0.382247350747632,0.127,0.147,1.037175700468e-09,SCAPER
UBL7,6.03766375761817e-14,-0.369146890300743,0.03,0.23,1.03823665976002e-09,UBL7
SETDB1,6.10781400003149e-14,0.475200596019473,0.104,0.084,1.05029969544542e-09,SETDB1
FTL1-PS1,6.1736586858622e-14,-0.456312959780918,0.015,0.223,1.06162234762086e-09,FTL1-PS1
PXN,6.26858587752548e-14,-0.0664457184075664,0.104,0.264,1.07794602749928e-09,PXN
QDPR,6.34516592305527e-14,-0.330327162656912,0.03,0.223,1.09111473212858e-09,QDPR
CS,6.34932980867518e-14,-0.0443699283027342,0.149,0.308,1.09183075389978e-09,CS
INF2,6.48188680214523e-14,0.393084313466389,0.164,0.182,1.11462525449689e-09,INF2
USP18,6.49611924480115e-14,-0.181780268415838,0.157,0.367,1.11707266533601e-09,USP18
1110032A03RIK,6.49869994521904e-14,0.216125709347149,0.09,0.149,1.11751644257987e-09,1110032A03RIK
OXA1L,6.53212344182266e-14,-0.289708361274947,0.037,0.219,1.12326394705582e-09,OXA1L
NDUFS6,6.54881563612765e-14,-0.544781397215603,0.007,0.225,1.12613433678851e-09,NDUFS6
NMI,6.58112029437219e-14,-0.500883255327828,0.037,0.269,1.13168944582024e-09,NMI
SNRNP48,6.60534438028078e-14,-0.0269368528476527,0.112,0.259,1.13585501963308e-09,SNRNP48
CTSH,6.67886389875136e-14,-0.218358149861668,0.634,0.888,1.14849743602928e-09,CTSH
PVR,6.71982123569006e-14,0.665535920548241,0.216,0.23,1.15554045968926e-09,PVR
PTGER4,6.7785010673724e-14,0.398262419137833,0.313,0.417,1.16563104354536e-09,PTGER4
IL23R,6.79225197087891e-14,0.702275508559251,0.112,0.025,1.16799564891234e-09,IL23R
DOCK9,6.82243654700221e-14,0.538703572287523,0.119,0.075,1.1731861886225e-09,DOCK9
RGS3,7.0067527327142e-14,-0.589051258130018,0.03,0.27,1.20488119991753e-09,RGS3
ZBTB7A,7.04783670465047e-14,-0.0795438554959629,0.112,0.278,1.2119459997317e-09,ZBTB7A
NUP85,7.12239152671772e-14,-0.183389413499121,0.075,0.25,1.22476644693438e-09,NUP85
USF1,7.15133758295851e-14,-0.262585591175281,0.037,0.213,1.22974401076554e-09,USF1
GLIPR2,7.21652902883841e-14,-0.548436169454912,0.172,0.46,1.24095433179905e-09,GLIPR2
MRPL51,7.25214890902165e-14,-0.128485763339806,0.052,0.198,1.24707952639536e-09,MRPL51
SUPT5,7.48024590595981e-14,0.0404529637784043,0.104,0.248,1.28630308598885e-09,SUPT5
SLC25A39,7.53451445856679e-14,-0.243914598720264,0.06,0.257,1.29563510629515e-09,SLC25A39
MTMR4,7.70714274893083e-14,-0.243893884486611,0.09,0.289,1.32532026710615e-09,MTMR4
ZFP217,7.77421696619299e-14,0.0969410833739867,0.142,0.263,1.33685434950655e-09,ZFP217
BTBD1,7.77525245499593e-14,0.00706963189103926,0.09,0.219,1.3370324121611e-09,BTBD1
BMYC,7.85015399137206e-14,-0.371955218184901,0.045,0.252,1.34991248035634e-09,BMYC
CDC42SE2,7.91822417584112e-14,-0.218768203828143,0.067,0.25,1.36161782927764e-09,CDC42SE2
TET2,8.03961889647635e-14,0.571450745800989,0.142,0.126,1.38249286543807e-09,TET2
VAPB,8.07979806142446e-14,0.0813849751755336,0.097,0.193,1.38940207464255e-09,VAPB
GNGT2,8.25640197935625e-14,-0.831518070515791,0.037,0.291,1.4197708843701e-09,GNGT2
UPF3B,8.32365865289936e-14,0.181585771916346,0.112,0.195,1.43133634195257e-09,UPF3B
B230219D22RIK,8.4254847932523e-14,-0.159502976776375,0.119,0.308,1.44884636504767e-09,B230219D22RIK
GM12216,8.47778133283293e-14,-0.64958896816429,0.052,0.305,1.45783927799395e-09,GM12216
GM46212,8.63836145929072e-14,0.271535630573371,0.075,0.153,1.48545263653963e-09,GM46212
EGLN2,8.64807348421549e-14,0.116521124303231,0.045,0.106,1.4871227163457e-09,EGLN2
FEM1C,8.88864011604771e-14,0.308928648695203,0.082,0.115,1.52849055435556e-09,FEM1C
MBD1,9.01758909034336e-14,0.27193498963102,0.112,0.168,1.55066461997544e-09,MBD1
IMPDH2,9.2131556316413e-14,-0.0525385380602936,0.097,0.248,1.58429424241704e-09,IMPDH2
CTBP1,9.2285883328064e-14,0.0165087350233013,0.082,0.202,1.58694804970939e-09,CTBP1
PET100,9.36403157697738e-14,-0.151536207565456,0.067,0.225,1.61023886997703e-09,PET100
ANAPC1,9.40304534403056e-14,0.529678024368329,0.142,0.087,1.61694767735949e-09,ANAPC1
RARG,9.49731731142619e-14,0.488228676396067,0.119,0.105,1.63315868487285e-09,RARG
DNAJA1,9.53474029887018e-14,0.212335155937909,0.493,0.688,1.63959394179372e-09,DNAJA1
PTPRJ,9.54533254845688e-14,0.471567524645134,0.172,0.155,1.64141538503265e-09,PTPRJ
ODC1,9.55764668483908e-14,0.198328490207273,0.157,0.343,1.64353292392493e-09,ODC1
TRIM11,9.67195256271586e-14,0.454449821199792,0.134,0.111,1.66318896268462e-09,TRIM11
CYB5B,9.79161608237985e-14,-0.125402559513542,0.052,0.196,1.68376630152604e-09,CYB5B
SEPSECS,9.87818766876937e-14,0.22596721484962,0.239,0.351,1.69865315152158e-09,SEPSECS
TRIM35,1.00599038670145e-13,-0.28829552550784,0.187,0.445,1.7299010689718e-09,TRIM35
PHKB,1.01467834782325e-13,0.358903482729443,0.104,0.135,1.74484088691686e-09,PHKB
DDX39B,1.01977979816061e-13,-0.0239461338498966,0.164,0.33,1.75361334091699e-09,DDX39B
UQCC3,1.0198217361621e-13,-0.431094654122408,0.03,0.24,1.75368545750434e-09,UQCC3
TLK1,1.02605785833302e-13,0.238219400126291,0.112,0.173,1.76440909318946e-09,TLK1
